task,layer,kv_head,label,readiness,support_label,cross_hardware_consistent,v100_fnr,gpu4090_fnr,v100_fpr,gpu4090_fpr,v100_positive_support,gpu4090_positive_support
gsm8k,24,3,unstable_across_hardware,aggregate_only,low_support,False,0.014705882352941176,0.07246376811594203,0.0,0.0,68,69
gsm8k,24,4,unstable_across_hardware,aggregate_only,low_support,False,0.25862068965517243,0.19672131147540983,0.0,0.0,58,61
gsm8k,24,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.27586206896551724,0.21666666666666667,0.0,0.0,58,60
gsm8k,24,6,stable_low_fpr,aggregate_only,low_support,True,0.06153846153846154,0.04477611940298507,0.0,0.0,65,67
gsm8k,24,7,stable_low_fpr,aggregate_only,low_support,True,0.0,0.029411764705882353,0.0,0.0,68,68
gsm8k,25,0,high_fp_risk,aggregate_only,low_support,False,0.046875,0.0,0.0625,0.0,64,67
gsm8k,25,1,high_fp_risk,aggregate_only,low_support,False,0.3387096774193548,0.2786885245901639,0.05555555555555555,0.0,62,61
gsm8k,25,2,stable_low_fpr,aggregate_only,low_support,True,0.057971014492753624,0.014492753623188406,0.0,0.0,69,69
gsm8k,25,3,stable_low_fpr,aggregate_only,low_support,True,0.140625,0.1875,0.0,0.0,64,64
gsm8k,25,4,high_fp_risk,aggregate_only,low_support,False,0.028985507246376812,0.08695652173913043,0.0,0.09090909090909091,69,69
gsm8k,25,5,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,70,70
gsm8k,25,6,stable_low_fpr,aggregate_only,low_support,True,0.029850746268656716,0.07352941176470588,0.0,0.0,67,68
gsm8k,25,7,stable_low_fpr,aggregate_only,low_support,True,0.029411764705882353,0.014925373134328358,0.0,0.0,68,67
gsm8k,26,0,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,69,69
gsm8k,26,1,stable_low_fpr,aggregate_only,low_support,True,0.08823529411764706,0.08571428571428572,0.0,0.0,68,70
gsm8k,26,2,high_fp_risk,aggregate_only,low_support,False,0.029411764705882353,0.04285714285714286,0.08333333333333333,0.0,68,70
gsm8k,26,3,stable_low_fpr,aggregate_only,low_support,True,0.07692307692307693,0.10144927536231885,0.0,0.0,65,69
gsm8k,26,4,stable_low_fpr,aggregate_only,low_support,True,0.07462686567164178,0.09230769230769231,0.0,0.0,67,65
gsm8k,26,5,stable_low_fpr,aggregate_only,low_support,True,0.1935483870967742,0.14754098360655737,0.0,0.0,62,61
gsm8k,26,6,stable_low_fpr,aggregate_only,low_support,True,0.08695652173913043,0.08823529411764706,0.0,0.0,69,68
gsm8k,26,7,stable_low_fpr,aggregate_only,low_support,True,0.125,0.13559322033898305,0.0,0.047619047619047616,64,59
gsm8k,27,0,high_fp_risk,aggregate_only,low_support,False,0.07575757575757576,0.13636363636363635,0.07142857142857142,0.0,66,66
gsm8k,27,1,stable_low_fpr,aggregate_only,low_support,True,0.09836065573770492,0.14285714285714285,0.0,0.0,61,63
gsm8k,27,2,unstable_across_hardware,aggregate_only,low_support,False,0.029850746268656716,0.08955223880597014,0.0,0.0,67,67
gsm8k,27,3,stable_low_fpr,aggregate_only,low_support,True,0.014285714285714285,0.014492753623188406,0.0,0.0,70,69
gsm8k,27,4,high_fp_risk,aggregate_only,low_support,False,0.10606060606060606,0.11594202898550725,0.07142857142857142,0.0,66,69
gsm8k,27,5,stable_low_fpr,aggregate_only,low_support,True,0.19298245614035087,0.23809523809523808,0.0,0.0,57,63
gsm8k,27,6,stable_low_fpr,aggregate_only,low_support,True,0.015625,0.029411764705882353,0.0,0.0,64,68
gsm8k,27,7,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,70,70
gsm8k,28,0,high_fp_risk,aggregate_only,low_support,False,0.09230769230769231,0.07462686567164178,0.0,0.07692307692307693,65,67
gsm8k,28,1,stable_low_fpr,aggregate_only,low_support,True,0.02857142857142857,0.04477611940298507,0.0,0.0,70,67
gsm8k,28,2,stable_low_fpr,aggregate_only,low_support,True,0.13114754098360656,0.1076923076923077,0.0,0.0,61,65
gsm8k,28,3,unstable_across_hardware,aggregate_only,low_support,False,0.13432835820895522,0.07462686567164178,0.0,0.0,67,67
gsm8k,28,4,stable_low_fpr,aggregate_only,low_support,True,0.15942028985507245,0.11594202898550725,0.0,0.0,69,69
gsm8k,28,5,high_fp_risk,aggregate_only,low_support,False,0.09523809523809523,0.04838709677419355,0.058823529411764705,0.05555555555555555,63,62
gsm8k,28,6,unstable_across_hardware,aggregate_only,low_support,False,0.10144927536231885,0.014492753623188406,0.0,0.0,69,69
gsm8k,28,7,stable_low_fpr,aggregate_only,low_support,True,0.13432835820895522,0.10294117647058823,0.0,0.0,67,68
gsm8k,29,0,stable_low_fpr,aggregate_only,low_support,True,0.046153846153846156,0.04285714285714286,0.0,0.0,65,70
gsm8k,29,1,stable_low_fpr,aggregate_only,low_support,True,0.08823529411764706,0.13636363636363635,0.0,0.0,68,66
gsm8k,29,2,unstable_across_hardware,aggregate_only,low_support,False,0.15384615384615385,0.2153846153846154,0.0,0.0,65,65
gsm8k,29,3,stable_low_fpr,aggregate_only,low_support,True,0.08695652173913043,0.07352941176470588,0.0,0.0,69,68
gsm8k,29,4,stable_low_fpr,aggregate_only,low_support,True,0.057971014492753624,0.014492753623188406,0.0,0.0,69,69
gsm8k,29,5,unstable_across_hardware,aggregate_only,low_support,False,0.04411764705882353,0.16176470588235295,0.0,0.0,68,68
gsm8k,29,6,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,70,70
gsm8k,29,7,stable_low_fpr,aggregate_only,low_support,True,0.014925373134328358,0.028985507246376812,0.0,0.0,67,69
gsm8k,3,0,unstable_across_hardware,aggregate_only,low_support,False,0.14285714285714285,0.058823529411764705,0.0,0.0,63,68
gsm8k,3,1,stable_low_fpr,aggregate_only,low_support,True,0.014492753623188406,0.028985507246376812,0.0,0.0,69,69
gsm8k,3,2,unstable_across_hardware,aggregate_only,low_support,False,0.046153846153846156,0.1323529411764706,0.0,0.0,65,68
gsm8k,3,3,high_fp_risk,aggregate_only,low_support,False,0.1323529411764706,0.09230769230769231,0.0,0.06666666666666667,68,65
gsm8k,3,4,stable_low_fpr,aggregate_only,low_support,True,0.0,0.02857142857142857,0.0,0.0,70,70
gsm8k,3,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.24242424242424243,0.25396825396825395,0.0,0.0,66,63
gsm8k,3,6,unstable_across_hardware,aggregate_only,low_support,False,0.1774193548387097,0.23809523809523808,0.0,0.0,62,63
gsm8k,3,7,stable_low_fpr,aggregate_only,low_support,True,0.045454545454545456,0.05714285714285714,0.0,0.0,66,70
gsm8k,30,0,unstable_across_hardware,aggregate_only,low_support,False,0.16176470588235295,0.08823529411764706,0.0,0.0,68,68
gsm8k,30,1,stable_low_fpr,aggregate_only,low_support,True,0.014705882352941176,0.014492753623188406,0.0,0.0,68,69
gsm8k,30,2,stable_low_fpr,aggregate_only,low_support,True,0.058823529411764705,0.09090909090909091,0.0,0.0,68,66
gsm8k,30,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.23076923076923078,0.2631578947368421,0.0,0.0,65,57
gsm8k,30,4,stable_low_fpr,aggregate_only,low_support,True,0.029411764705882353,0.02857142857142857,0.0,0.0,68,70
gsm8k,30,5,stable_low_fpr,aggregate_only,low_support,True,0.031746031746031744,0.029850746268656716,0.0,0.0,63,67
gsm8k,30,6,unstable_across_hardware,aggregate_only,low_support,False,0.15625,0.0625,0.0,0.0,64,64
gsm8k,30,7,stable_low_fpr,aggregate_only,low_support,True,0.13114754098360656,0.14516129032258066,0.0,0.0,61,62
gsm8k,31,0,stable_low_fpr,aggregate_only,low_support,True,0.0,0.04411764705882353,0.0,0.0,68,68
gsm8k,31,1,stable_low_fpr,aggregate_only,low_support,True,0.0,0.014285714285714285,0.0,0.0,70,70
gsm8k,31,2,stable_low_fpr,aggregate_only,low_support,True,0.04411764705882353,0.04411764705882353,0.0,0.0,68,68
gsm8k,31,3,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,72,72
gsm8k,31,4,stable_low_fpr,aggregate_only,low_support,True,0.07352941176470588,0.029850746268656716,0.0,0.0,68,67
gsm8k,31,5,stable_low_fpr,aggregate_only,low_support,True,0.1791044776119403,0.14705882352941177,0.0,0.0,67,68
gsm8k,31,6,high_fp_risk,aggregate_only,low_support,False,0.08333333333333333,0.058823529411764705,0.0,0.08333333333333333,72,68
gsm8k,31,7,stable_low_fpr,aggregate_only,low_support,True,0.09090909090909091,0.11764705882352941,0.0,0.0,66,68
gsm8k,4,0,stable_low_fpr,aggregate_only,low_support,True,0.046875,0.09230769230769231,0.0,0.0,64,65
gsm8k,4,1,stable_low_fpr,aggregate_only,low_support,True,0.07575757575757576,0.046153846153846156,0.0,0.0,66,65
gsm8k,4,2,stable_low_fpr,aggregate_only,low_support,True,0.014285714285714285,0.014285714285714285,0.0,0.0,70,70
gsm8k,4,3,stable_low_fpr,aggregate_only,low_support,True,0.014492753623188406,0.014285714285714285,0.0,0.0,69,70
gsm8k,4,4,stable_low_fpr,aggregate_only,low_support,True,0.014492753623188406,0.015151515151515152,0.0,0.0,69,66
gsm8k,4,5,stable_low_fpr,aggregate_only,low_support,True,0.05970149253731343,0.043478260869565216,0.0,0.0,67,69
gsm8k,4,6,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,70,70
gsm8k,4,7,unstable_across_hardware,aggregate_only,low_support,False,0.07692307692307693,0.12698412698412698,0.0,0.0,65,63
gsm8k,5,0,stable_low_fpr,aggregate_only,low_support,True,0.04411764705882353,0.028985507246376812,0.0,0.0,68,69
gsm8k,5,1,stable_low_fpr,aggregate_only,low_support,True,0.0,0.028985507246376812,0.0,0.0,69,69
gsm8k,5,2,stable_low_fpr,aggregate_only,low_support,True,0.014285714285714285,0.028985507246376812,0.0,0.0,70,69
gsm8k,5,3,stable_low_fpr,aggregate_only,low_support,True,0.07246376811594203,0.058823529411764705,0.0,0.0,69,68
gsm8k,5,4,stable_low_fpr,aggregate_only,low_support,True,0.014705882352941176,0.043478260869565216,0.0,0.0,68,69
gsm8k,5,5,stable_low_fpr,aggregate_only,low_support,True,0.15151515151515152,0.1746031746031746,0.0,0.0,66,63
gsm8k,5,6,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,70,70
gsm8k,5,7,stable_low_fpr,aggregate_only,low_support,True,0.02857142857142857,0.0,0.0,0.0,70,69
gsm8k,6,0,stable_low_fpr,aggregate_only,low_support,True,0.028985507246376812,0.07246376811594203,0.0,0.0,69,69
gsm8k,6,1,unstable_across_hardware,aggregate_only,low_support,False,0.11764705882352941,0.06060606060606061,0.0,0.0,68,66
gsm8k,6,2,unstable_across_hardware,aggregate_only,low_support,False,0.0547945205479452,0.1267605633802817,0.0,0.0,73,71
gsm8k,6,3,high_fp_risk,aggregate_only,low_support,False,0.0,0.0,0.08333333333333333,0.0,68,69
gsm8k,6,4,stable_low_fpr,aggregate_only,low_support,True,0.014492753623188406,0.028985507246376812,0.0,0.0,69,69
gsm8k,6,5,stable_low_fpr,aggregate_only,low_support,True,0.015384615384615385,0.04285714285714286,0.0,0.0,65,70
gsm8k,6,6,stable_low_fpr,aggregate_only,low_support,True,0.0,0.014285714285714285,0.0,0.0,70,70
gsm8k,6,7,unstable_across_hardware,aggregate_only,low_support,False,0.0,0.05970149253731343,0.0,0.0,67,67
gsm8k,7,0,stable_low_fpr,aggregate_only,low_support,True,0.014285714285714285,0.02857142857142857,0.0,0.0,70,70
gsm8k,7,1,stable_low_fpr,aggregate_only,low_support,True,0.057971014492753624,0.04285714285714286,0.0,0.0,69,70
gsm8k,7,2,stable_low_fpr,aggregate_only,low_support,True,0.030303030303030304,0.07352941176470588,0.0,0.0,66,68
gsm8k,7,3,stable_low_fpr,aggregate_only,low_support,True,0.014925373134328358,0.014492753623188406,0.0,0.0,67,69
gsm8k,7,4,stable_low_fpr,aggregate_only,low_support,True,0.0,0.029850746268656716,0.0,0.0,68,67
gsm8k,7,5,stable_low_fpr,aggregate_only,low_support,True,0.014492753623188406,0.014285714285714285,0.0,0.0,69,70
gsm8k,7,6,stable_low_fpr,aggregate_only,low_support,True,0.02857142857142857,0.0,0.0,0.0,70,68
gsm8k,7,7,stable_low_fpr,aggregate_only,low_support,True,0.07142857142857142,0.05970149253731343,0.0,0.0,70,67
gsm8k,8,0,stable_low_fpr,aggregate_only,low_support,True,0.014285714285714285,0.014492753623188406,0.0,0.0,70,69
gsm8k,8,1,unstable_across_hardware,aggregate_only,low_support,False,0.13846153846153847,0.07692307692307693,0.0,0.0,65,65
gsm8k,8,2,stable_low_fpr,aggregate_only,low_support,True,0.09090909090909091,0.09090909090909091,0.0,0.0,77,77
gsm8k,8,3,stable_low_fpr,aggregate_only,low_support,True,0.05714285714285714,0.04285714285714286,0.0,0.0,70,70
gsm8k,8,4,high_fp_risk,aggregate_only,low_support,False,0.09090909090909091,0.09836065573770492,0.07142857142857142,0.05263157894736842,66,61
gsm8k,8,5,stable_low_fpr,aggregate_only,low_support,True,0.014084507042253521,0.028169014084507043,0.0,0.0,71,71
gsm8k,8,6,unstable_across_hardware,aggregate_only,low_support,False,0.014925373134328358,0.07352941176470588,0.0,0.0,67,68
gsm8k,8,7,stable_low_fpr,aggregate_only,low_support,True,0.028985507246376812,0.0,0.0,0.0,69,68
gsm8k,9,0,data_insufficient,aggregate_only,low_support,False,0.0875,0.0641025641025641,,0.0,80,78
gsm8k,9,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2878787878787879,0.22950819672131148,0.0,0.0,66,61
gsm8k,9,2,stable_low_fpr,aggregate_only,low_support,True,0.041666666666666664,0.05714285714285714,0.0,0.0,72,70
gsm8k,9,3,unstable_across_hardware,aggregate_only,low_support,False,0.08695652173913043,0.014925373134328358,0.0,0.0,69,67
gsm8k,9,4,stable_low_fpr,aggregate_only,low_support,True,0.043478260869565216,0.028985507246376812,0.0,0.0,69,69
gsm8k,9,5,stable_low_fpr,aggregate_only,low_support,True,0.08695652173913043,0.1044776119402985,0.0,0.0,69,67
gsm8k,9,6,stable_low_fpr,aggregate_only,low_support,True,0.05970149253731343,0.04477611940298507,0.0,0.0,67,67
gsm8k,9,7,stable_low_fpr,aggregate_only,low_support,True,0.08,0.06756756756756757,0.0,0.0,75,74
hotpotqa,0,0,high_fp_risk,aggregate_only,low_support,False,0.06896551724137931,0.07058823529411765,0.2222222222222222,0.09090909090909091,87,85
hotpotqa,0,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3684210526315789,0.3972602739726027,0.0,0.0,76,73
hotpotqa,0,2,high_fp_risk,aggregate_only,low_support,False,0.22077922077922077,0.2125,0.05263157894736842,0.0,77,80
hotpotqa,0,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3835616438356164,0.3181818181818182,0.0,0.0,73,66
hotpotqa,0,4,stable_high_fnr_low_support,aggregate_only,low_support,True,0.36923076923076925,0.3230769230769231,0.0,0.0,65,65
hotpotqa,0,5,data_insufficient,aggregate_only,low_support,False,0.010416666666666666,0.020833333333333332,,,96,96
hotpotqa,0,6,stable_low_fpr,aggregate_only,low_support,True,0.054945054945054944,0.07777777777777778,0.0,0.0,91,90
hotpotqa,0,7,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,93,93
hotpotqa,1,0,stable_low_fpr,aggregate_only,low_support,True,0.04938271604938271,0.060240963855421686,0.0,0.0,81,83
hotpotqa,1,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2608695652173913,0.234375,0.037037037037037035,0.03125,69,64
hotpotqa,1,2,stable_low_fpr,aggregate_only,low_support,True,0.011904761904761904,0.012195121951219513,0.0,0.0,84,82
hotpotqa,1,3,high_fp_risk,aggregate_only,low_support,False,0.46774193548387094,0.4444444444444444,0.08823529411764706,0.030303030303030304,62,63
hotpotqa,1,4,high_fp_risk,aggregate_only,low_support,False,0.05747126436781609,0.06818181818181818,0.1111111111111111,0.0,87,88
hotpotqa,1,5,high_fp_risk,aggregate_only,low_support,False,0.05063291139240506,0.0875,0.11764705882352941,0.0625,79,80
hotpotqa,1,6,unstable_across_hardware,aggregate_only,low_support,False,0.11538461538461539,0.05194805194805195,0.0,0.0,78,77
hotpotqa,1,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.25925925925925924,0.23076923076923078,0.0,0.0,81,78
hotpotqa,10,0,stable_low_fpr,aggregate_only,low_support,True,0.03571428571428571,0.0,0.0,0.0,84,82
hotpotqa,10,1,unstable_across_hardware,aggregate_only,low_support,False,0.1780821917808219,0.273972602739726,0.043478260869565216,0.0,73,73
hotpotqa,10,2,high_fp_risk,aggregate_only,low_support,False,0.1375,0.14666666666666667,0.0625,0.0,80,75
hotpotqa,10,3,stable_low_fpr,aggregate_only,low_support,True,0.0625,0.06329113924050633,0.0,0.0,80,79
hotpotqa,10,4,high_fp_risk,aggregate_only,low_support,False,0.08860759493670886,0.07692307692307693,0.058823529411764705,0.05555555555555555,79,78
hotpotqa,10,5,unstable_across_hardware,aggregate_only,low_support,False,0.24691358024691357,0.16666666666666666,0.0,0.0,81,78
hotpotqa,10,6,high_fp_risk,aggregate_only,low_support,False,0.08860759493670886,0.07692307692307693,0.0,0.05555555555555555,79,78
hotpotqa,10,7,stable_low_fpr,aggregate_only,low_support,True,0.012048192771084338,0.024096385542168676,0.0,0.0,83,83
hotpotqa,11,0,high_fp_risk,aggregate_only,low_support,False,0.05128205128205128,0.04938271604938271,0.0,0.06666666666666667,78,81
hotpotqa,11,1,high_fp_risk,aggregate_only,low_support,False,0.1375,0.10126582278481013,0.0,0.058823529411764705,80,79
hotpotqa,11,2,stable_low_fpr,aggregate_only,low_support,True,0.06097560975609756,0.047619047619047616,0.0,0.0,82,84
hotpotqa,11,3,high_fp_risk,aggregate_only,low_support,False,0.1111111111111111,0.05194805194805195,0.06666666666666667,0.05263157894736842,81,77
hotpotqa,11,4,data_insufficient,aggregate_only,low_support,False,0.15625,0.13829787234042554,,0.0,96,94
hotpotqa,11,5,high_fp_risk,aggregate_only,low_support,False,0.10810810810810811,0.10294117647058823,0.0,0.07142857142857142,74,68
hotpotqa,11,6,unstable_across_hardware,aggregate_only,low_support,False,0.10126582278481013,0.05063291139240506,0.0,0.0,79,79
hotpotqa,11,7,unstable_across_hardware,aggregate_only,low_support,False,0.23684210526315788,0.17567567567567569,0.0,0.0,76,74
hotpotqa,12,0,high_fp_risk,aggregate_only,low_support,False,0.2564102564102564,0.22784810126582278,0.0,0.058823529411764705,78,79
hotpotqa,12,1,high_fp_risk,aggregate_only,low_support,False,0.31343283582089554,0.3888888888888889,0.27586206896551724,0.2916666666666667,67,72
hotpotqa,12,2,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2222222222222222,0.25882352941176473,0.0,0.0,81,85
hotpotqa,12,3,stable_low_fpr,aggregate_only,low_support,True,0.046511627906976744,0.06976744186046512,0.0,0.0,86,86
hotpotqa,12,4,high_fp_risk,aggregate_only,low_support,False,0.08641975308641975,0.06097560975609756,0.06666666666666667,0.0,81,82
hotpotqa,12,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.25333333333333335,0.20270270270270271,0.0,0.0,75,74
hotpotqa,12,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.24390243902439024,0.3068181818181818,0.0,0.0,82,88
hotpotqa,12,7,stable_low_fpr,aggregate_only,low_support,True,0.025,0.025,0.0,0.0,80,80
hotpotqa,13,0,stable_low_fpr,aggregate_only,low_support,True,0.14606741573033707,0.14942528735632185,0.0,0.0,89,87
hotpotqa,13,1,stable_low_fpr,aggregate_only,low_support,True,0.21621621621621623,0.1791044776119403,0.045454545454545456,0.0,74,67
hotpotqa,13,2,stable_low_fpr,aggregate_only,low_support,True,0.20224719101123595,0.1744186046511628,0.0,0.0,89,86
hotpotqa,13,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.25,0.27631578947368424,0.0,0.0,72,76
hotpotqa,13,4,high_fp_risk,aggregate_only,low_support,False,0.09523809523809523,0.13636363636363635,0.08333333333333333,0.0,84,88
hotpotqa,13,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.34285714285714286,0.36764705882352944,0.0,0.03571428571428571,70,68
hotpotqa,13,6,high_fp_risk,aggregate_only,low_support,False,0.07792207792207792,0.09090909090909091,0.05263157894736842,0.0,77,77
hotpotqa,13,7,stable_low_fpr,aggregate_only,low_support,True,0.14102564102564102,0.1794871794871795,0.0,0.0,78,78
hotpotqa,14,0,high_fp_risk,aggregate_only,low_support,False,0.323943661971831,0.23880597014925373,0.12,0.10344827586206896,71,67
hotpotqa,14,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3484848484848485,0.3188405797101449,0.03333333333333333,0.037037037037037035,66,69
hotpotqa,14,2,stable_low_fpr,aggregate_only,low_support,True,0.024390243902439025,0.023809523809523808,0.0,0.0,82,84
